"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"TP_PRESTACAO_CONTAS";"DT_PRESTACAO_CONTAS";"SQ_PRESTADOR_CONTAS";"SG_UF";"DS_TIPO_DOCUMENTO";"NR_DOCUMENTO";"CD_FONTE_DESPESA";"DS_FONTE_DESPESA";"CD_ORIGEM_DESPESA";"DS_ORIGEM_DESPESA";"CD_NATUREZA_DESPESA";"DS_NATUREZA_DESPESA";"CD_ESPECIE_RECURSO";"DS_ESPECIE_RECURSO";"SQ_DESPESA";"SQ_PARCELAMENTO_DESPESA";"DT_PAGTO_DESPESA";"DS_DESPESA";"VR_PAGTO_DESPESA"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101195";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582547;54976851;"11/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101120";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582553;54976879;"11/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101405";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582565;54976997;"14/10/2024";"FISCAL DE URNA";"200,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101005";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582570;54976727;"10/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101101";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582583;54976857;"11/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101467";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582594;54976920;"14/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101185";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582630;54976841;"11/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"07/11/2024";5006874612;"AL";"#NULO";"#NULO";1;"Outros Recursos";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";69086851;51549192;"18/09/2024";"TARIFA BANCARIA";"10,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101037";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582418;54976755;"10/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101466";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582517;54976919;"14/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101474";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582522;54976972;"14/10/2024";"FISCAL DE URNA";"200,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101106";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582550;54976865;"11/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101015";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582571;54976736;"10/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101149";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582575;54976805;"11/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101167";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582578;54976822;"11/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"100920";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582609;54977006;"09/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101018";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582615;54976739;"10/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101437";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582637;54976890;"14/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101457";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582641;54976910;"14/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101023";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582652;54976744;"10/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101403";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582671;54976930;"14/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101493";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582678;54976995;"14/10/2024";"FISCAL DE URNA";"200,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"100901";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582681;54976714;"09/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101050";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582686;54976768;"10/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101168";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582690;54976824;"11/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101171";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582692;54976827;"11/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101111";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582698;54976870;"11/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101458";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582703;54976911;"14/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101483";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582715;54976981;"14/10/2024";"FISCAL DE URNA";"200,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"100916";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582720;54977013;"09/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"30/06/2025";5030978090;"AL";"Outro";"100802";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72682043;55082895;"08/10/2024";"SERVIÇO DE FISCAL";"130,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"30/06/2025";5030978090;"AL";"Outro";"100803";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72681852;55082898;"08/10/2024";"SERVIÇO DE FISCAL";"130,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"30/06/2025";5030978090;"AL";"Outro";"101049";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72682008;55083082;"10/10/2024";"SERVIÇO DE FISCAL";"130,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"30/06/2025";5030978090;"AL";"Outro";"850012";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";0;"Cheque";72681985;55083107;"01/11/2024";"SERVIÇO DE FISCAL";"130,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"30/06/2025";5030978090;"AL";"Outro";"100823";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72681855;55082923;"08/10/2024";"SERVIÇO DE FISCAL";"130,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"30/06/2025";5030978090;"AL";"Outro";"100828";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72681857;55082930;"08/10/2024";"SERVIÇO DE FISCAL";"130,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"30/06/2025";5030978090;"AL";"Outro";"100833";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72681968;55082935;"08/10/2024";"SERVIÇO DE FISCAL";"130,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"30/06/2025";5030978090;"AL";"Outro";"100846";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72681937;55082948;"08/10/2024";"SERVIÇO DE FISCAL";"130,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"30/06/2025";5030978090;"AL";"Outro";"100847";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72682053;55082949;"08/10/2024";"SERVIÇO DE FISCAL";"130,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"30/06/2025";5030978090;"AL";"Outro";"100802";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72681885;55082896;"08/10/2024";"SERVIÇO DE FISCAL";"130,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"30/06/2025";5030978090;"AL";"Outro";"100817";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72682048;55082917;"08/10/2024";"SERVIÇO DE FISCAL";"130,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"30/06/2025";5030978090;"AL";"Outro";"100884";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72681894;55082985;"08/10/2024";"SERVIÇO DE FISCAL";"130,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"30/06/2025";5030978090;"AL";"Outro";"100903";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72682056;55083004;"09/10/2024";"SERVIÇO DE FISCAL";"130,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"30/06/2025";5030978090;"AL";"Outro";"100906";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72682057;55083007;"09/10/2024";"SERVIÇO DE FISCAL";"130,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101193";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582422;54976849;"11/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"100917";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582443;54977014;"09/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101151";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582462;54976807;"11/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101158";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582464;54976814;"11/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101401";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582479;54976928;"14/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"30/06/2025";5030978090;"AL";"Outro";"100873";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72681974;55082974;"08/10/2024";"SERVIÇO DE FISCAL";"130,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"30/06/2025";5030978090;"AL";"Outro";"100897";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72681866;55082998;"08/10/2024";"SERVIÇO DE FISCAL";"130,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"30/06/2025";5030978090;"AL";"Outro";"100912";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72681917;55083013;"09/10/2024";"SERVIÇO DE FISCAL";"130,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"30/06/2025";5030978090;"AL";"Outro";"101016";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72681978;55083049;"10/10/2024";"SERVIÇO DE FISCAL";"130,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"30/06/2025";5030978090;"AL";"Outro";"101037";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72682005;55083070;"10/10/2024";"SERVIÇO DE FISCAL";"130,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"30/06/2025";5030978090;"AL";"Outro";"101039";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72681981;55083072;"10/10/2024";"SERVIÇO DE FISCAL";"130,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"100902";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582492;54976715;"09/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"100906";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582493;54976719;"09/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101141";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582500;54976797;"11/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101449";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582514;54976902;"14/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101053";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582531;54976771;"10/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101148";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582540;54976804;"11/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101117";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582552;54976876;"11/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101452";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582554;54976905;"14/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101003";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582569;54976725;"10/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101052";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582573;54976770;"10/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101170";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582580;54976826;"11/10/2024";"FISCAL DE URNA";"150,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101485";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582602;54976983;"14/10/2024";"FISCAL DE URNA";"200,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101493";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582603;54976984;"14/10/2024";"FISCAL DE URNA";"200,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"09/06/2025";4868542815;"AL";"Outro";"101400";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";72582606;54976992;"14/10/2024";"FISCAL DE URNA";"200,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"08/11/2024";4868542553;"AL";"Outro";"110424";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";69182168;51647285;"04/11/2024";"FISCAL";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"08/11/2024";4868542553;"AL";"Outro";"110429";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";69182118;51647290;"04/11/2024";"FISCAL";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"08/11/2024";4868542553;"AL";"Outro";"110445";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";69182104;51647313;"04/11/2024";"FISCAL";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"08/11/2024";4868542553;"AL";"Outro";"110517";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";69182128;51647354;"05/11/2024";"FISCAL";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"08/11/2024";4868542553;"AL";"Outro";"110420";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";1;"Transferência eletrônica";69182224;51647359;"04/11/2024";"FISCAL";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"08/11/2024";4868542553;"AL";"Outro";"110448";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";69182130;51647369;"04/11/2024";"FISCAL";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"08/11/2024";4868542553;"AL";"Outro";"110476";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";69182159;51647372;"04/11/2024";"FISCAL";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"08/11/2024";4868542553;"AL";"Outro";"110516";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";69182160;51647375;"05/11/2024";"FISCAL";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"08/11/2024";4868542553;"AL";"Outro";"110497";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";69182196;51647395;"04/11/2024";"FISCAL";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"08/11/2024";4868542553;"AL";"Outro";"110494";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";69182115;51647405;"04/11/2024";"FISCAL";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"08/11/2024";4868542553;"AL";"Outro";"110523";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";1;"Transferência eletrônica";69182189;51647298;"05/11/2024";"FISCAL";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"08/11/2024";4868542553;"AL";"Outro";"110413";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";1;"Transferência eletrônica";69182218;51647328;"04/11/2024";"FISCAL";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"08/11/2024";4868542553;"AL";"Outro";"110541";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";1;"Transferência eletrônica";69182125;51647330;"05/11/2024";"FISCAL";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"08/11/2024";4868542553;"AL";"Outro";"110510";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";69182158;51647361;"05/11/2024";"FISCAL";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"08/11/2024";4868542553;"AL";"Outro";"110535";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";1;"Transferência eletrônica";69182206;51647365;"05/11/2024";"FISCAL";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"08/11/2024";4868542553;"AL";"Outro";"110452";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";69182162;51647379;"04/11/2024";"FISCAL";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"08/11/2024";4868542553;"AL";"Outro";"110484";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";69182183;51647387;"04/11/2024";"FISCAL";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"08/11/2024";4868542553;"AL";"Outro";"110485";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";69182163;51647388;"04/11/2024";"FISCAL";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"08/11/2024";4868542553;"AL";"Outro";"110532";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";1;"Transferência eletrônica";69182214;51647300;"05/11/2024";"FISCAL";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"08/11/2024";4868542553;"AL";"Outro";"110437";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";69182149;51647307;"04/11/2024";"FISCAL";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"08/11/2024";4868542553;"AL";"Outro";"110447";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";69182174;51647320;"04/11/2024";"FISCAL";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"08/11/2024";4868542553;"AL";"Outro";"110465";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";69182180;51647341;"04/11/2024";"FISCAL";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"08/11/2024";4868542553;"AL";"Outro";"110407";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";1;"Transferência eletrônica";69182161;51647378;"04/11/2024";"FISCAL";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"08/11/2024";4868542553;"AL";"Outro";"110490";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";69182227;51647384;"04/11/2024";"FISCAL";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"08/11/2024";4868542553;"AL";"Outro";"110403";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";1;"Transferência eletrônica";69182184;51647391;"04/11/2024";"FISCAL";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"08/11/2024";4868542553;"AL";"Outro";"110498";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";69182230;51647403;"04/11/2024";"FISCAL";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"05/11/2024";4868544630;"AL";"#NULO";"270937";1;"Outros Recursos";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";19;"PIX";68473255;50962627;"27/09/2024";"#NULO";"30000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"19/05/2025";4868542143;"AL";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";72435667;54826504;"19/09/2024";"TARIFA BANCARIA";"12,30"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"05/11/2024";4878545718;"AL";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";67159211;49725211;"06/09/2024";"TARIFA TRANSF RECURSO-E/I";"1,50"
